# _root_ Gruča drugih , ki so stali naokoli s kozarci v rokah , je opazovala prizor .
#goldHeads=14,1,4,2,6,4,6,6,8,9,10,4,14,0,14,0,
#predictedHeads=4,4,4,0,6,4,4,4,4,4,4,4,14,4,4,0,
(6,13),(13,1),0.902614 # DEPENDENCYPART_GRANDPAR
(6,13),(13,2),0.451745 # DEPENDENCYPART_GRANDPAR
(6,13),(13,3),0.302532 # DEPENDENCYPART_GRANDPAR
(6,13),(13,4),0.30589 # DEPENDENCYPART_GRANDPAR
(6,13),(13,5),0.378547 # DEPENDENCYPART_GRANDPAR
(6,13),(13,6),1.09186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,13),(13,7),0.889826 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),0.889457 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),1.42993 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),0.946497 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),1.38491 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),0.907692 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),1.16985 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),1.83367 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),0.791965 # DEPENDENCYPART_GRANDPAR
(6,14),(14,1),0.902614 # DEPENDENCYPART_GRANDPAR
(6,14),(14,2),0.451745 # DEPENDENCYPART_GRANDPAR
(6,14),(14,3),0.302532 # DEPENDENCYPART_GRANDPAR
(6,14),(14,4),0.30589 # DEPENDENCYPART_GRANDPAR
(6,14),(14,5),0.378547 # DEPENDENCYPART_GRANDPAR
(6,14),(14,6),1.09186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,14),(14,7),0.889826 # DEPENDENCYPART_GRANDPAR
(6,14),(14,8),0.889457 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),1.42993 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),0.946497 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),1.38491 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),0.907692 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),1.12285 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),1.83367 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),0.791965 # DEPENDENCYPART_GRANDPAR
(6,15),(15,1),0.901996 # DEPENDENCYPART_GRANDPAR
(6,15),(15,2),0.451539 # DEPENDENCYPART_GRANDPAR
(6,15),(15,3),0.302326 # DEPENDENCYPART_GRANDPAR
(6,15),(15,4),0.305566 # DEPENDENCYPART_GRANDPAR
(6,15),(15,5),0.378341 # DEPENDENCYPART_GRANDPAR
(6,15),(15,6),1.08595 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,15),(15,7),0.891023 # DEPENDENCYPART_GRANDPAR
(6,15),(15,8),0.889747 # DEPENDENCYPART_GRANDPAR
(6,15),(15,9),1.42889 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),0.946095 # DEPENDENCYPART_GRANDPAR
(6,15),(15,11),1.38387 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),0.9192 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),1.1122 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),1.17977 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),0.792076 # DEPENDENCYPART_GRANDPAR
(6,16),(16,1),0.901996 # DEPENDENCYPART_GRANDPAR
(6,16),(16,2),0.451539 # DEPENDENCYPART_GRANDPAR
(6,16),(16,3),0.302326 # DEPENDENCYPART_GRANDPAR
(6,16),(16,4),0.305566 # DEPENDENCYPART_GRANDPAR
(6,16),(16,5),0.378341 # DEPENDENCYPART_GRANDPAR
(6,16),(16,6),1.08247 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,16),(16,7),0.887534 # DEPENDENCYPART_GRANDPAR
(6,16),(16,8),0.886411 # DEPENDENCYPART_GRANDPAR
(6,16),(16,9),1.4255 # DEPENDENCYPART_GRANDPAR
(6,16),(16,10),0.942759 # DEPENDENCYPART_GRANDPAR
(6,16),(16,11),1.38048 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),0.906146 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),1.10835 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),1.17628 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),1.842 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),0.271785 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),0.28961 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),0.286425 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),0.271159 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),0.290059 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),0.573756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,1),(1,8),0.600065 # DEPENDENCYPART_GRANDPAR
(7,1),(1,9),0.619708 # DEPENDENCYPART_GRANDPAR
(7,1),(1,10),0.644937 # DEPENDENCYPART_GRANDPAR
(7,1),(1,11),0.668215 # DEPENDENCYPART_GRANDPAR
(7,1),(1,12),0.6361 # DEPENDENCYPART_GRANDPAR
(7,1),(1,13),0.627257 # DEPENDENCYPART_GRANDPAR
(7,1),(1,14),0.588985 # DEPENDENCYPART_GRANDPAR
(7,1),(1,15),0.611621 # DEPENDENCYPART_GRANDPAR
(7,1),(1,16),0.575073 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),0.296659 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),0.283154 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),0.285951 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),0.270436 # DEPENDENCYPART_GRANDPAR
(7,2),(2,6),0.289336 # DEPENDENCYPART_GRANDPAR
(7,2),(2,7),0.573756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,2),(2,8),0.600065 # DEPENDENCYPART_GRANDPAR
(7,2),(2,9),0.619708 # DEPENDENCYPART_GRANDPAR
(7,2),(2,10),0.644937 # DEPENDENCYPART_GRANDPAR
(7,2),(2,11),0.668215 # DEPENDENCYPART_GRANDPAR
(7,2),(2,12),0.6361 # DEPENDENCYPART_GRANDPAR
(7,2),(2,13),0.627257 # DEPENDENCYPART_GRANDPAR
(7,2),(2,14),0.588985 # DEPENDENCYPART_GRANDPAR
(7,2),(2,15),0.611621 # DEPENDENCYPART_GRANDPAR
(7,2),(2,16),0.575073 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),0.29764 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),0.260305 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),0.286188 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),0.27189 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),0.29079 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),0.573756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),0.600065 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),0.619708 # DEPENDENCYPART_GRANDPAR
(7,3),(3,10),0.644937 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),0.668215 # DEPENDENCYPART_GRANDPAR
(7,3),(3,12),0.6361 # DEPENDENCYPART_GRANDPAR
(7,3),(3,13),0.627257 # DEPENDENCYPART_GRANDPAR
(7,3),(3,14),0.588985 # DEPENDENCYPART_GRANDPAR
(7,3),(3,15),0.611621 # DEPENDENCYPART_GRANDPAR
(7,3),(3,16),0.575073 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),0.300156 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),0.261098 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),0.27402 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),0.272905 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),0.291805 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),0.573756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),0.600065 # DEPENDENCYPART_GRANDPAR
(7,4),(4,9),0.619708 # DEPENDENCYPART_GRANDPAR
(7,4),(4,10),0.644937 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),0.668215 # DEPENDENCYPART_GRANDPAR
(7,4),(4,12),0.6361 # DEPENDENCYPART_GRANDPAR
(7,4),(4,13),0.627257 # DEPENDENCYPART_GRANDPAR
(7,4),(4,14),0.588985 # DEPENDENCYPART_GRANDPAR
(7,4),(4,15),0.611621 # DEPENDENCYPART_GRANDPAR
(7,4),(4,16),0.575073 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),0.300664 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),0.260989 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),0.273522 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),0.277213 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),0.298892 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),0.573756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),0.600065 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),0.619914 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),0.644937 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),0.668421 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),0.6361 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),0.627257 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),0.588985 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),0.611827 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),0.575073 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),0.300664 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),0.260989 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),0.273522 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),0.277213 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),0.26402 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),0.573756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),0.600065 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),0.619914 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),0.644937 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),0.668421 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),0.6361 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),0.627257 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),0.588985 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),0.611827 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),0.575073 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),0.246443 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),0.210764 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),0.222738 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),0.225535 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),0.21002 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),0.22892 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),0.634172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),0.673712 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),0.694597 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.722219 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),0.685641 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),0.676798 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),0.638526 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),0.665625 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),0.624615 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),0.246443 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),0.210764 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),0.222738 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),0.225535 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),0.21002 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),0.22892 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),0.634172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.66048 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),0.695509 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),0.721662 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),0.686991 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),0.676798 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),0.638526 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),0.665069 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),0.625289 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),0.246443 # DEPENDENCYPART_GRANDPAR
(7,10),(10,2),0.210764 # DEPENDENCYPART_GRANDPAR
(7,10),(10,3),0.222738 # DEPENDENCYPART_GRANDPAR
(7,10),(10,4),0.225535 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),0.21002 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),0.22892 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),0.634172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.66048 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),0.685238 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),0.723357 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),0.685641 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),0.676798 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),0.638526 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),0.666763 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),0.624615 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),0.246443 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),0.210764 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),0.222738 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),0.225535 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),0.21002 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),0.22892 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),0.634172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.66048 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.68083 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),0.705353 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),0.686991 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),0.676798 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),0.638526 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),0.665069 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),0.625289 # DEPENDENCYPART_GRANDPAR
(7,12),(12,1),0.246443 # DEPENDENCYPART_GRANDPAR
(7,12),(12,2),0.210764 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),0.222738 # DEPENDENCYPART_GRANDPAR
(7,12),(12,4),0.225535 # DEPENDENCYPART_GRANDPAR
(7,12),(12,5),0.21002 # DEPENDENCYPART_GRANDPAR
(7,12),(12,6),0.22892 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),0.634172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),0.660786 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),0.681104 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),0.705658 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),0.729611 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),0.677947 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),0.639675 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),0.662818 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),0.624615 # DEPENDENCYPART_GRANDPAR
(7,13),(13,1),0.246649 # DEPENDENCYPART_GRANDPAR
(7,13),(13,2),0.210764 # DEPENDENCYPART_GRANDPAR
(7,13),(13,3),0.222738 # DEPENDENCYPART_GRANDPAR
(7,13),(13,4),0.225654 # DEPENDENCYPART_GRANDPAR
(7,13),(13,5),0.21002 # DEPENDENCYPART_GRANDPAR
(7,13),(13,6),0.22892 # DEPENDENCYPART_GRANDPAR
(7,13),(13,7),0.635902 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,13),(13,8),0.663324 # DEPENDENCYPART_GRANDPAR
(7,13),(13,9),0.685503 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),0.708889 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),0.73401 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),0.697806 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),0.642713 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),0.665842 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),0.625857 # DEPENDENCYPART_GRANDPAR
(7,14),(14,1),0.246649 # DEPENDENCYPART_GRANDPAR
(7,14),(14,2),0.210764 # DEPENDENCYPART_GRANDPAR
(7,14),(14,3),0.222738 # DEPENDENCYPART_GRANDPAR
(7,14),(14,4),0.225654 # DEPENDENCYPART_GRANDPAR
(7,14),(14,5),0.21002 # DEPENDENCYPART_GRANDPAR
(7,14),(14,6),0.22892 # DEPENDENCYPART_GRANDPAR
(7,14),(14,7),0.635902 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,14),(14,8),0.663324 # DEPENDENCYPART_GRANDPAR
(7,14),(14,9),0.685503 # DEPENDENCYPART_GRANDPAR
(7,14),(14,10),0.708889 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),0.73401 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),0.697806 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),0.702126 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),0.665842 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),0.625857 # DEPENDENCYPART_GRANDPAR
(7,15),(15,1),0.246443 # DEPENDENCYPART_GRANDPAR
(7,15),(15,2),0.210764 # DEPENDENCYPART_GRANDPAR
(7,15),(15,3),0.222738 # DEPENDENCYPART_GRANDPAR
(7,15),(15,4),0.225535 # DEPENDENCYPART_GRANDPAR
(7,15),(15,5),0.21002 # DEPENDENCYPART_GRANDPAR
(7,15),(15,6),0.22892 # DEPENDENCYPART_GRANDPAR
(7,15),(15,7),0.634172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,15),(15,8),0.66048 # DEPENDENCYPART_GRANDPAR
(7,15),(15,9),0.68083 # DEPENDENCYPART_GRANDPAR
(7,15),(15,10),0.705353 # DEPENDENCYPART_GRANDPAR
(7,15),(15,11),0.729337 # DEPENDENCYPART_GRANDPAR
(7,15),(15,12),0.702972 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),0.688757 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),0.650124 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),0.625289 # DEPENDENCYPART_GRANDPAR
(7,16),(16,1),0.246443 # DEPENDENCYPART_GRANDPAR
(7,16),(16,2),0.210764 # DEPENDENCYPART_GRANDPAR
(7,16),(16,3),0.222738 # DEPENDENCYPART_GRANDPAR
(7,16),(16,4),0.225535 # DEPENDENCYPART_GRANDPAR
(7,16),(16,5),0.21002 # DEPENDENCYPART_GRANDPAR
(7,16),(16,6),0.22892 # DEPENDENCYPART_GRANDPAR
(7,16),(16,7),0.634172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,16),(16,8),0.660633 # DEPENDENCYPART_GRANDPAR
(7,16),(16,9),0.680951 # DEPENDENCYPART_GRANDPAR
(7,16),(16,10),0.705505 # DEPENDENCYPART_GRANDPAR
(7,16),(16,11),0.729458 # DEPENDENCYPART_GRANDPAR
(7,16),(16,12),0.696821 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),0.6884 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),0.650128 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),0.672865 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),0.314382 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),0.316385 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),0.305754 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),0.403348 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),0.380135 # DEPENDENCYPART_GRANDPAR
(8,1),(1,7),0.313589 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),0.66497 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,9),0.820381 # DEPENDENCYPART_GRANDPAR
(8,1),(1,10),0.680725 # DEPENDENCYPART_GRANDPAR
(8,1),(1,11),0.895183 # DEPENDENCYPART_GRANDPAR
(8,1),(1,12),0.717439 # DEPENDENCYPART_GRANDPAR
(8,1),(1,13),0.796039 # DEPENDENCYPART_GRANDPAR
(8,1),(1,14),0.784272 # DEPENDENCYPART_GRANDPAR
(8,1),(1,15),0.859781 # DEPENDENCYPART_GRANDPAR
(8,1),(1,16),0.652154 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),0.330369 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),0.301356 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),0.298058 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),0.395402 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),0.372189 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),0.306366 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),0.664514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),0.819925 # DEPENDENCYPART_GRANDPAR
(8,2),(2,10),0.68027 # DEPENDENCYPART_GRANDPAR
(8,2),(2,11),0.894727 # DEPENDENCYPART_GRANDPAR
(8,2),(2,12),0.716983 # DEPENDENCYPART_GRANDPAR
(8,2),(2,13),0.795583 # DEPENDENCYPART_GRANDPAR
(8,2),(2,14),0.783817 # DEPENDENCYPART_GRANDPAR
(8,2),(2,15),0.859325 # DEPENDENCYPART_GRANDPAR
(8,2),(2,16),0.651698 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),0.331349 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),0.295679 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),0.298294 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),0.396856 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),0.373643 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),0.306366 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),0.664514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),0.819925 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),0.68027 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),0.894727 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),0.716983 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),0.795583 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),0.783817 # DEPENDENCYPART_GRANDPAR
(8,3),(3,15),0.859325 # DEPENDENCYPART_GRANDPAR
(8,3),(3,16),0.651698 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),0.334395 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),0.296678 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),0.290773 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),0.399175 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),0.375962 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),0.307914 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),0.664514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),0.819925 # DEPENDENCYPART_GRANDPAR
(8,4),(4,10),0.68027 # DEPENDENCYPART_GRANDPAR
(8,4),(4,11),0.894727 # DEPENDENCYPART_GRANDPAR
(8,4),(4,12),0.716983 # DEPENDENCYPART_GRANDPAR
(8,4),(4,13),0.795583 # DEPENDENCYPART_GRANDPAR
(8,4),(4,14),0.783817 # DEPENDENCYPART_GRANDPAR
(8,4),(4,15),0.859325 # DEPENDENCYPART_GRANDPAR
(8,4),(4,16),0.651698 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),0.334373 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),0.296363 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),0.290069 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),0.289438 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),0.381745 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),0.308097 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),0.664514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),0.820131 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),0.68027 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),0.894933 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),0.716983 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),0.795583 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),0.783817 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),0.859531 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),0.651698 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),0.334373 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),0.296363 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),0.290069 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),0.289438 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),0.388986 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),0.308097 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),0.664514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),0.820131 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),0.68027 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),0.894933 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),0.716983 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),0.795583 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),0.783817 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),0.859531 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),0.651698 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),0.330369 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),0.295679 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),0.288827 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),0.287538 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),0.384528 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),0.361315 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),0.664514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),0.819925 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),0.68027 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),0.894727 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),0.716983 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),0.795583 # DEPENDENCYPART_GRANDPAR
